row,id,travel_datetime,travel_date,pointtype,name,sleepcategory,nonights,next_id,next_travel_datetime,next_travel_date,next_pointtype,next_name,day_diff_to_next_entry,status,
1711,1711,11/26/2025 0:06,11/26/2025,waypoint,Lisbon Siete Rios,,0,1712,11/26/2025 0:07,11/26/2025,sleep,Lisbon Park Monsanto,0,not_sleep,
1712,1712,11/26/2025 0:07,11/26/2025,sleep,Lisbon Park Monsanto,camping,1,1713,11/27/2025 0:00,11/27/2025,waypoint,Lisbon Siete Rios,1,match,
1713,1713,11/27/2025 0:00,11/27/2025,waypoint,Lisbon Siete Rios,,0,1714,11/27/2025 0:01,11/27/2025,waypoint,Madrid Sur,0,not_sleep,
1714,1714,11/27/2025 0:01,11/27/2025,waypoint,Madrid Sur,,0,1715,11/27/2025 0:04,11/27/2025,sleep,Madrid apartment de Guillermo,0,not_sleep,
1715,1715,11/27/2025 0:04,11/27/2025,sleep,Madrid apartment de Guillermo,house,1,1716,11/28/2025 0:00,11/28/2025,waypoint,Madrid airport,1,match,
1716,1716,11/28/2025 0:00,11/28/2025,waypoint,Madrid airport,,0,1717,11/28/2025 0:02,11/28/2025,waypoint,"Santiago de Chile, airport",0,not_sleep,
1717,1717,11/28/2025 0:02,11/28/2025,waypoint,"Santiago de Chile, airport",,0,1718,11/28/2025 0:04,11/28/2025,sleep,Santiago house of family of Javi,0,not_sleep,
1718,1718,11/28/2025 0:04,11/28/2025,sleep,Santiago house of family of Javi,house,3,1719,12/1/2025 0:00,12/1/2025,waypoint,Curico,3,match,
1719,1719,12/1/2025 0:00,12/1/2025,waypoint,Curico,,0,1720,12/1/2025 0:01,12/1/2025,waypoint,Parral,0,not_sleep,
1720,1720,12/1/2025 0:01,12/1/2025,waypoint,Parral,,0,1721,12/1/2025 0:04,12/1/2025,sleep,"Villa Baviera, Eduardos apartment ",0,not_sleep,
1721,1721,12/1/2025 0:04,12/1/2025,sleep,"Villa Baviera, Eduardos apartment ",house,1,1722,12/2/2025 0:00,12/2/2025,waypoint,La balsa,1,match,
1722,1722,12/2/2025 0:00,12/2/2025,waypoint,La balsa,,0,1723,12/2/2025 0:03,12/2/2025,sleep,La balsa,0,not_sleep,
1723,1723,12/2/2025 0:03,12/2/2025,sleep,La balsa,camping,2,1724,12/4/2025 0:00,12/4/2025,waypoint,Somewhere,2,match,
1724,1724,12/4/2025 0:00,12/4/2025,waypoint,Somewhere,,0,1725,12/4/2025 0:01,12/4/2025,waypoint,La balsa,0,not_sleep,
1725,1725,12/4/2025 0:01,12/4/2025,waypoint,La balsa,,0,1726,12/4/2025 0:04,12/4/2025,waypoint,Paso Ancho,0,not_sleep,
1726,1726,12/4/2025 0:04,12/4/2025,waypoint,Paso Ancho,,0,1727,12/4/2025 0:05,12/4/2025,waypoint,San Fabian,0,not_sleep,
1727,1727,12/4/2025 0:05,12/4/2025,waypoint,San Fabian,,0,1728,12/4/2025 0:06,12/4/2025,sleep,San Fabian Balneario,0,not_sleep,
1728,1728,12/4/2025 0:06,12/4/2025,sleep,San Fabian Balneario,camping,1,1729,12/5/2025 0:00,12/5/2025,waypoint,San Fabian,1,match,
1729,1729,12/5/2025 0:00,12/5/2025,waypoint,San Fabian,,0,1730,12/5/2025 0:01,12/5/2025,waypoint,San Carlos,0,not_sleep,
1730,1730,12/5/2025 0:01,12/5/2025,waypoint,San Carlos,,0,1731,12/5/2025 0:02,12/5/2025,waypoint,San Carlos,0,not_sleep,
1731,1731,12/5/2025 0:02,12/5/2025,waypoint,San Carlos,,0,1732,12/5/2025 0:03,12/5/2025,waypoint,Chillan Terminal,0,not_sleep,
1732,1732,12/5/2025 0:03,12/5/2025,waypoint,Chillan Terminal,,0,1733,12/5/2025 0:06,12/5/2025,waypoint,Pinto,0,not_sleep,
1733,1733,12/5/2025 0:06,12/5/2025,waypoint,Pinto,,0,1734,12/5/2025 0:07,12/5/2025,sleep,Pinto,0,not_sleep,
1734,1734,12/5/2025 0:07,12/5/2025,sleep,Pinto,camping,1,1735,12/6/2025 0:00,12/6/2025,waypoint,Pinto,1,match,
1735,1735,12/6/2025 0:00,12/6/2025,waypoint,Pinto,,0,1736,12/6/2025 0:02,12/6/2025,waypoint,Outside Pinto,0,not_sleep,
1736,1736,12/6/2025 0:02,12/6/2025,waypoint,Outside Pinto,,0,1737,12/6/2025 0:04,12/6/2025,waypoint,Las Talcas,0,not_sleep,
1737,1737,12/6/2025 0:04,12/6/2025,waypoint,Las Talcas,,0,1738,12/6/2025 0:06,12/6/2025,waypoint,"Las Talcas, Police station",0,not_sleep,
1738,1738,12/6/2025 0:06,12/6/2025,waypoint,"Las Talcas, Police station",,0,1739,12/6/2025 0:08,12/6/2025,waypoint,Las termas de Chillan,0,not_sleep,
1739,1739,12/6/2025 0:08,12/6/2025,waypoint,Las termas de Chillan,,0,1740,12/6/2025 0:09,12/6/2025,sleep,Aguas calientes de Chillan,0,not_sleep,
1740,1740,12/6/2025 0:09,12/6/2025,sleep,Aguas calientes de Chillan,camping,1,1741,12/7/2025 0:00,12/7/2025,waypoint,Las termas de Chillan,1,match,
1741,1741,12/7/2025 0:00,12/7/2025,waypoint,Las termas de Chillan,,0,1742,12/7/2025 0:01,12/7/2025,waypoint,Recinto,0,not_sleep,
1742,1742,12/7/2025 0:01,12/7/2025,waypoint,Recinto,,0,1743,12/7/2025 0:03,12/7/2025,waypoint,Chillan,0,not_sleep,
1743,1743,12/7/2025 0:03,12/7/2025,waypoint,Chillan,,0,1744,12/7/2025 0:06,12/7/2025,waypoint,Penco,0,not_sleep,
1744,1744,12/7/2025 0:06,12/7/2025,waypoint,Penco,,0,1745,12/7/2025 0:07,12/7/2025,sleep,"San Pedro, house of Lucianos family",0,not_sleep,
1745,1745,12/7/2025 0:07,12/7/2025,sleep,"San Pedro, house of Lucianos family",friends,6,1746,12/13/2025 0:00,12/13/2025,waypoint,Lirquen,6,match,
1746,1746,12/13/2025 0:00,12/13/2025,waypoint,Lirquen,,0,1747,12/13/2025 0:01,12/13/2025,sleep,Playa Punta Parra,0,not_sleep,
1747,1747,12/13/2025 0:01,12/13/2025,sleep,Playa Punta Parra,camping,1,1748,12/14/2025 0:00,12/14/2025,waypoint,Tome,1,match,
1748,1748,12/14/2025 0:00,12/14/2025,waypoint,Tome,,0,1749,12/14/2025 0:01,12/14/2025,sleep,"San Pedro, house of Lucianos family",0,not_sleep,
1749,1749,12/14/2025 0:01,12/14/2025,sleep,"San Pedro, house of Lucianos family",friends,2,1750,12/16/2025 0:00,12/16/2025,waypoint,"Concepcion, outskirts",2,match,
1750,1750,12/16/2025 0:00,12/16/2025,waypoint,"Concepcion, outskirts",,0,1751,12/16/2025 0:01,12/16/2025,waypoint,Yumbel,0,not_sleep,
1751,1751,12/16/2025 0:01,12/16/2025,waypoint,Yumbel,,0,1752,12/16/2025 0:02,12/16/2025,waypoint,Salto la Laja,0,not_sleep,
1752,1752,12/16/2025 0:02,12/16/2025,waypoint,Salto la Laja,,0,1753,12/16/2025 0:03,12/16/2025,waypoint,Los Angeles,0,not_sleep,
1753,1753,12/16/2025 0:03,12/16/2025,waypoint,Los Angeles,,0,1754,12/16/2025 0:04,12/16/2025,waypoint,Los Angeles,0,not_sleep,
1754,1754,12/16/2025 0:04,12/16/2025,waypoint,Los Angeles,,0,1755,12/16/2025 0:05,12/16/2025,waypoint,Los Angeles,0,not_sleep,
1755,1755,12/16/2025 0:05,12/16/2025,waypoint,Los Angeles,,0,1756,12/16/2025 0:06,12/16/2025,waypoint,Mulchen,0,not_sleep,
1756,1756,12/16/2025 0:06,12/16/2025,waypoint,Mulchen,,0,1757,12/16/2025 0:07,12/16/2025,waypoint,La Esperanza,0,not_sleep,
1757,1757,12/16/2025 0:07,12/16/2025,waypoint,La Esperanza,,0,1758,12/16/2025 0:08,12/16/2025,waypoint,Villarica,0,not_sleep,
1758,1758,12/16/2025 0:08,12/16/2025,waypoint,Villarica,,0,1759,12/16/2025 0:09,12/16/2025,sleep,Villarica,0,not_sleep,
1759,1759,12/16/2025 0:09,12/16/2025,sleep,Villarica,camping,1,1760,12/17/2025 0:00,12/17/2025,waypoint,"Villarica, salida",1,match,
1760,1760,12/17/2025 0:00,12/17/2025,waypoint,"Villarica, salida",,0,1761,12/17/2025 0:01,12/17/2025,waypoint,Pucon,0,not_sleep,
1761,1761,12/17/2025 0:01,12/17/2025,waypoint,Pucon,,0,1762,12/17/2025 0:02,12/17/2025,sleep,Caburgua,0,not_sleep,
1762,1762,12/17/2025 0:02,12/17/2025,sleep,Caburgua,house,1,1763,12/18/2025 0:00,12/18/2025,waypoint,Playa Negra,1,match,
1763,1763,12/18/2025 0:00,12/18/2025,waypoint,Playa Negra,,0,1764,12/18/2025 0:03,12/18/2025,waypoint,Caburgua,0,not_sleep,
1764,1764,12/18/2025 0:03,12/18/2025,waypoint,Caburgua,,0,1765,12/18/2025 0:04,12/18/2025,waypoint,Pucon airport,0,not_sleep,
1765,1765,12/18/2025 0:04,12/18/2025,waypoint,Pucon airport,,0,1766,12/18/2025 0:05,12/18/2025,waypoint,Pucon,0,not_sleep,
1766,1766,12/18/2025 0:05,12/18/2025,waypoint,Pucon,,0,1767,12/18/2025 0:06,12/18/2025,sleep,Pucon. playa grande,0,not_sleep,
1767,1767,12/18/2025 0:06,12/18/2025,sleep,Pucon. playa grande,camping,1,1768,12/19/2025 0:00,12/19/2025,waypoint,Pucon,1,match,
1768,1768,12/19/2025 0:00,12/19/2025,waypoint,Pucon,,0,1769,12/19/2025 0:01,12/19/2025,waypoint,Villarica,0,not_sleep,
1769,1769,12/19/2025 0:01,12/19/2025,waypoint,Villarica,,0,1770,12/19/2025 0:03,12/19/2025,waypoint,"Villarica, hospital",0,not_sleep,
1770,1770,12/19/2025 0:03,12/19/2025,waypoint,"Villarica, hospital",,0,1771,12/19/2025 0:05,12/19/2025,waypoint,Temuco,0,not_sleep,
1771,1771,12/19/2025 0:05,12/19/2025,waypoint,Temuco,,0,1772,12/19/2025 0:07,12/19/2025,sleep,"Hostal la casa, Temuco",0,not_sleep,
1772,1772,12/19/2025 0:07,12/19/2025,sleep,"Hostal la casa, Temuco",hostel,2,1773,12/21/2025 0:00,12/21/2025,waypoint,"Temuco, salida",2,match,
1773,1773,12/21/2025 0:00,12/21/2025,waypoint,"Temuco, salida",,0,1774,12/21/2025 0:01,12/21/2025,waypoint,Poluco,0,not_sleep,
1774,1774,12/21/2025 0:01,12/21/2025,waypoint,Poluco,,0,1775,12/21/2025 0:02,12/21/2025,waypoint,Cunco,0,not_sleep,
1775,1775,12/21/2025 0:02,12/21/2025,waypoint,Cunco,,0,1776,12/21/2025 0:05,12/21/2025,waypoint,Melipeuco,0,not_sleep,
1776,1776,12/21/2025 0:05,12/21/2025,waypoint,Melipeuco,,0,1777,12/21/2025 0:06,12/21/2025,waypoint,Melipeuco,0,not_sleep,
1777,1777,12/21/2025 0:06,12/21/2025,waypoint,Melipeuco,,0,1778,12/21/2025 0:07,12/21/2025,waypoint,Cascada Truful Truful,0,not_sleep,
1778,1778,12/21/2025 0:07,12/21/2025,waypoint,Cascada Truful Truful,,0,1779,12/21/2025 0:08,12/21/2025,sleep,Laguna Verde,0,not_sleep,
1779,1779,12/21/2025 0:08,12/21/2025,sleep,Laguna Verde,camping,1,1780,12/22/2025 0:00,12/22/2025,waypoint,Laguna Arcoiris,1,match,
1780,1780,12/22/2025 0:00,12/22/2025,waypoint,Laguna Arcoiris,,0,1781,12/22/2025 0:01,12/22/2025,waypoint,Conguillio,0,not_sleep,
1781,1781,12/22/2025 0:01,12/22/2025,waypoint,Conguillio,,0,1782,12/22/2025 0:03,12/22/2025,waypoint,Conguillio,0,not_sleep,
1782,1782,12/22/2025 0:03,12/22/2025,waypoint,Conguillio,,0,1783,12/22/2025 0:04,12/22/2025,waypoint,Melipeuco,0,not_sleep,
1783,1783,12/22/2025 0:04,12/22/2025,waypoint,Melipeuco,,0,1784,12/22/2025 0:07,12/22/2025,sleep,Melipeuco,0,not_sleep,
1784,1784,12/22/2025 0:07,12/22/2025,sleep,Melipeuco,camping,1,1785,12/23/2025 0:00,12/23/2025,waypoint,Melipeuco,1,match,
1785,1785,12/23/2025 0:00,12/23/2025,waypoint,Melipeuco,,1,1786,12/23/2025 0:01,12/23/2025,waypoint,Path to Canelo waterfall,0,not_sleep,
1786,1786,12/23/2025 0:01,12/23/2025,waypoint,Path to Canelo waterfall,,1,1787,12/23/2025 0:02,12/23/2025,sleep,Waterfall Canelo,0,not_sleep,
1787,1787,12/23/2025 0:02,12/23/2025,sleep,Waterfall Canelo,camping,1,1788,12/24/2025 0:00,12/24/2025,waypoint,Path to canelo waterfall,1,match,
1788,1788,12/24/2025 0:00,12/24/2025,waypoint,Path to canelo waterfall,,1,1789,12/24/2025 0:01,12/24/2025,waypoint,Melipeuco,0,not_sleep,
1789,1789,12/24/2025 0:01,12/24/2025,waypoint,Melipeuco,,1,1790,12/24/2025 0:03,12/24/2025,waypoint,Cunco,0,not_sleep,
1790,1790,12/24/2025 0:03,12/24/2025,waypoint,Cunco,,1,1791,12/24/2025 0:04,12/24/2025,waypoint,Temuco,0,not_sleep,
1791,1791,12/24/2025 0:04,12/24/2025,waypoint,Temuco,,1,1792,12/24/2025 0:06,12/24/2025,sleep,"Hostal la casa, Temuco",0,not_sleep,
1792,1792,12/24/2025 0:06,12/24/2025,sleep,"Hostal la casa, Temuco",hostel,1,1793,12/25/2025 0:00,12/25/2025,waypoint,Cunco,1,match,
1793,1793,12/25/2025 0:00,12/25/2025,waypoint,Cunco,,1,1795,12/25/2025 0:02,12/25/2025,waypoint,Before Melipeuco,0,not_sleep,
1794,1795,12/25/2025 0:02,12/25/2025,waypoint,Before Melipeuco,,1,1794,12/25/2025 0:03,12/25/2025,waypoint,Cascada truful truful,0,not_sleep,
1795,1794,12/25/2025 0:03,12/25/2025,waypoint,Cascada truful truful,,1,1796,12/25/2025 0:04,12/25/2025,waypoint,Outside Melipeuco,0,not_sleep,
1796,1796,12/25/2025 0:04,12/25/2025,waypoint,Outside Melipeuco,,1,1797,12/25/2025 0:06,12/25/2025,waypoint,Melipeuco,0,not_sleep,
1797,1797,12/25/2025 0:06,12/25/2025,waypoint,Melipeuco,,1,1798,12/25/2025 0:08,12/25/2025,waypoint,Villarica,0,not_sleep,
1798,1798,12/25/2025 0:08,12/25/2025,waypoint,Villarica,,1,1799,12/25/2025 0:09,12/25/2025,sleep,Villarica Playa Blanca,0,not_sleep,
1799,1799,12/25/2025 0:09,12/25/2025,sleep,Villarica Playa Blanca,camping,1,1800,12/26/2025 0:00,12/26/2025,waypoint,Pucon,1,match,
1800,1800,12/26/2025 0:00,12/26/2025,waypoint,Pucon,,1,1801,12/26/2025 0:01,12/26/2025,sleep,Pucon Playa Grande,0,not_sleep,
1801,1801,12/26/2025 0:01,12/26/2025,sleep,Pucon Playa Grande,camping,1,1802,12/27/2025 0:00,12/27/2025,waypoint,Pucon,1,match,
1802,1802,12/27/2025 0:00,12/27/2025,waypoint,Pucon,,1,1803,12/27/2025 0:01,12/27/2025,waypoint,"Caburgua, Playa Blanca",0,not_sleep,
1803,1803,12/27/2025 0:01,12/27/2025,waypoint,"Caburgua, Playa Blanca",,1,1804,12/27/2025 0:03,12/27/2025,sleep,Playa Blanca,0,not_sleep,
1804,1804,12/27/2025 0:03,12/27/2025,sleep,Playa Blanca,camping,4,1805,12/31/2025 0:00,12/31/2025,waypoint,Crossing to Cani,4,match,
1805,1805,12/31/2025 0:00,12/31/2025,waypoint,Crossing to Cani,,1,1806,12/31/2025 0:01,12/31/2025,waypoint,Entrance to Cani,0,not_sleep,
1806,1806,12/31/2025 0:01,12/31/2025,waypoint,Entrance to Cani,,1,1807,12/31/2025 0:03,12/31/2025,waypoint,Pucon,0,not_sleep,
1807,1807,12/31/2025 0:03,12/31/2025,waypoint,Pucon,,1,1808,12/31/2025 0:04,12/31/2025,sleep,Camping las Rosas,0,not_sleep,
1808,1808,12/31/2025 0:04,12/31/2025,sleep,Camping las Rosas,campingPaid,1,1809,1/1/2026 0:00,1/1/2026,waypoint,Pucon,1,match,
1809,1809,1/1/2026 0:00,1/1/2026,waypoint,Pucon,,1,1810,1/1/2026 0:02,1/1/2026,waypoint,Puerto Varas,0,not_sleep,
1810,1810,1/1/2026 0:02,1/1/2026,waypoint,Puerto Varas,,1,1811,1/1/2026 0:04,1/1/2026,sleep,Puerto Varas Beach,0,not_sleep,
1811,1811,1/1/2026 0:04,1/1/2026,sleep,Puerto Varas Beach,camping,1,1812,1/2/2026 0:00,1/2/2026,waypoint,Puerto Varas,1,match,
1812,1812,1/2/2026 0:00,1/2/2026,waypoint,Puerto Varas,,1,1813,1/2/2026 0:03,1/2/2026,waypoint,Puerto Varas outskirts,0,not_sleep,
1813,1813,1/2/2026 0:03,1/2/2026,waypoint,Puerto Varas outskirts,,1,1814,1/2/2026 0:05,1/2/2026,waypoint,Camping Rio Petrohue,0,not_sleep,
1814,1814,1/2/2026 0:05,1/2/2026,waypoint,Camping Rio Petrohue,,,1815,1/2/2026 0:06,1/2/2026,sleep,Camping Rio Petrohue,0,not_sleep,
1815,1815,1/2/2026 0:06,1/2/2026,sleep,Camping Rio Petrohue,campingPaid,1,1816,1/3/2026 0:00,1/3/2026,waypoint,Cochamo,1,match,
1816,1816,1/3/2026 0:00,1/3/2026,waypoint,Cochamo,,1,1817,1/3/2026 0:02,1/3/2026,waypoint,Way to La Junta,0,not_sleep,
1817,1817,1/3/2026 0:02,1/3/2026,waypoint,Way to La Junta,,1,1818,1/3/2026 0:04,1/3/2026,sleep,Camping Los Manzanos,0,not_sleep,
1818,1818,1/3/2026 0:04,1/3/2026,sleep,Camping Los Manzanos,campingPaid,3,1819,1/6/2026 0:00,1/6/2026,waypoint,Way to La Junta,3,match,
1819,1819,1/6/2026 0:00,1/6/2026,waypoint,Way to La Junta,,1,1820,1/6/2026 0:03,1/6/2026,waypoint,Close to Cochamo,0,not_sleep,
1820,1820,1/6/2026 0:03,1/6/2026,waypoint,Close to Cochamo,,1,1821,1/6/2026 0:06,1/6/2026,waypoint,Cochamo,0,not_sleep,
1821,1821,1/6/2026 0:06,1/6/2026,waypoint,Cochamo,,1,1822,1/6/2026 0:07,1/6/2026,sleep,Camping Rio Petrohue,0,not_sleep,
1822,1822,1/6/2026 0:07,1/6/2026,sleep,Camping Rio Petrohue,campingPaid,1,1823,1/7/2026 0:00,1/7/2026,waypoint,Cochamo,1,match,
1823,1823,1/7/2026 0:00,1/7/2026,waypoint,Cochamo,,1,1824,1/7/2026 0:02,1/7/2026,waypoint,Rio Puelo,0,not_sleep,
1824,1824,1/7/2026 0:02,1/7/2026,waypoint,Rio Puelo,,1,1825,1/7/2026 0:04,1/7/2026,sleep,Camping Patagonia,0,not_sleep,
1825,1825,1/7/2026 0:04,1/7/2026,sleep,Camping Patagonia,campingPaid,1,1826,1/8/2026 0:00,1/8/2026,waypoint,Puelche,1,match,
1826,1826,1/8/2026 0:00,1/8/2026,waypoint,Puelche,,1,1827,1/8/2026 0:01,1/8/2026,waypoint,La Arena,0,not_sleep,
1827,1827,1/8/2026 0:01,1/8/2026,waypoint,La Arena,,1,1828,1/8/2026 0:03,1/8/2026,waypoint,Puerto Montt,0,not_sleep,
1828,1828,1/8/2026 0:03,1/8/2026,waypoint,Puerto Montt,,1,1829,1/8/2026 0:04,1/8/2026,waypoint,Osorno,0,not_sleep,
1829,1829,1/8/2026 0:04,1/8/2026,waypoint,Osorno,,1,1830,1/8/2026 0:05,1/8/2026,waypoint,"Puyehue, Entre Lagos",0,not_sleep,
1830,1830,1/8/2026 0:05,1/8/2026,waypoint,"Puyehue, Entre Lagos",,1,1831,1/8/2026 0:06,1/8/2026,sleep,Entre Lagos,0,not_sleep,
1831,1831,1/8/2026 0:06,1/8/2026,sleep,Entre Lagos,camping,1,1832,1/9/2026 0:00,1/9/2026,waypoint,Puyehue,1,match,
1832,1832,1/9/2026 0:00,1/9/2026,waypoint,Puyehue,,1,1833,1/9/2026 0:01,1/9/2026,waypoint,Border Chile,0,not_sleep,
1833,1833,1/9/2026 0:01,1/9/2026,waypoint,Border Chile,,1,1834,1/9/2026 0:03,1/9/2026,waypoint,Bariloche,0,not_sleep,
1834,1834,1/9/2026 0:03,1/9/2026,waypoint,Bariloche,,1,1835,1/9/2026 0:06,1/9/2026,sleep,Camping Selva Negra,0,not_sleep,
1835,1835,1/9/2026 0:06,1/9/2026,sleep,Camping Selva Negra,campingPaid,4,1836,1/13/2026 0:00,1/13/2026,waypoint,Bariloche outskirts,4,match,
1836,1836,1/13/2026 0:00,1/13/2026,waypoint,Bariloche outskirts,,1,1837,1/13/2026 0:01,1/13/2026,waypoint,Playa sin viento,0,not_sleep,
1837,1837,1/13/2026 0:01,1/13/2026,waypoint,Playa sin viento,,1,1838,1/13/2026 0:02,1/13/2026,waypoint,Hike to Lopez,0,not_sleep,
1838,1838,1/13/2026 0:02,1/13/2026,waypoint,Hike to Lopez,,1,1839,1/13/2026 0:03,1/13/2026,sleep,Refugio Lopez,0,not_sleep,
1839,1839,1/13/2026 0:03,1/13/2026,sleep,Refugio Lopez,campingPaid,1,1840,1/14/2026 0:00,1/14/2026,waypoint,Hike to Lopez,1,match,
1840,1840,1/14/2026 0:00,1/14/2026,waypoint,Hike to Lopez,,1,1841,1/14/2026 0:01,1/14/2026,waypoint,Colonia Suiza,0,not_sleep,
1841,1841,1/14/2026 0:01,1/14/2026,waypoint,Colonia Suiza,,1,1842,1/14/2026 0:02,1/14/2026,waypoint,Viewpoint,0,not_sleep,
1842,1842,1/14/2026 0:02,1/14/2026,waypoint,Viewpoint,,1,1843,1/14/2026 0:04,1/14/2026,waypoint,Bariloche,0,not_sleep,
1843,1843,1/14/2026 0:04,1/14/2026,waypoint,Bariloche,,1,1844,1/14/2026 0:05,1/14/2026,sleep,Beach Bariloche,0,not_sleep,
1844,1844,1/14/2026 0:05,1/14/2026,sleep,Beach Bariloche,camping,1,1845,1/15/2026 0:00,1/15/2026,waypoint,Bariloche,1,match,
1845,1845,1/15/2026 0:00,1/15/2026,waypoint,Bariloche,,1,1846,1/15/2026 0:01,1/15/2026,waypoint,Bariloche outskirts,0,not_sleep,
1846,1846,1/15/2026 0:01,1/15/2026,waypoint,Bariloche outskirts,,1,1847,1/15/2026 0:02,1/15/2026,waypoint,Ruta 40,0,not_sleep,
1847,1847,1/15/2026 0:02,1/15/2026,waypoint,Ruta 40,,1,1848,1/15/2026 0:03,1/15/2026,waypoint,El Bolson,0,not_sleep,
1848,1848,1/15/2026 0:03,1/15/2026,waypoint,El Bolson,,1,1849,1/15/2026 0:04,1/15/2026,waypoint,El Hoyo,0,not_sleep,
1849,1849,1/15/2026 0:04,1/15/2026,waypoint,El Hoyo,,1,1850,1/15/2026 0:05,1/15/2026,waypoint,Epuyen,0,not_sleep,
1850,1850,1/15/2026 0:05,1/15/2026,waypoint,Epuyen,,1,1851,1/15/2026 0:06,1/15/2026,waypoint,Cruze Ruta 12,0,not_sleep,
1851,1851,1/15/2026 0:06,1/15/2026,waypoint,Cruze Ruta 12,,1,1852,1/15/2026 0:07,1/15/2026,waypoint,Gualjaina,0,not_sleep,
1852,1852,1/15/2026 0:07,1/15/2026,waypoint,Gualjaina,,1,1853,1/15/2026 0:08,1/15/2026,sleep,Gualjaina,0,not_sleep,
1853,1853,1/15/2026 0:08,1/15/2026,sleep,Gualjaina,camping,1,1854,1/16/2026 0:00,1/16/2026,waypoint,Piedra Parada,1,match,
1854,1854,1/16/2026 0:00,1/16/2026,waypoint,Piedra Parada,,1,1855,1/16/2026 0:01,1/16/2026,sleep,"Pieda Parada, camping libre",0,not_sleep,
1855,1855,1/16/2026 0:01,1/16/2026,sleep,"Pieda Parada, camping libre",camping,9,1856,1/25/2026 0:00,1/25/2026,waypoint,Middle of nowhere,9,match,
1856,1856,1/25/2026 0:00,1/25/2026,waypoint,Middle of nowhere,,1,1857,1/25/2026 0:01,1/25/2026,waypoint,Esquel,0,not_sleep,
1857,1857,1/25/2026 0:01,1/25/2026,waypoint,Esquel,,1,1858,1/25/2026 0:02,1/25/2026,sleep,Abandoned Camping,0,not_sleep,
1858,1858,1/25/2026 0:02,1/25/2026,sleep,Abandoned Camping,camping,1,1859,1/26/2026 0:00,1/26/2026,waypoint,Esquel,1,match,
1859,1859,1/26/2026 0:00,1/26/2026,waypoint,Esquel,,1,1860,1/26/2026 0:00,1/26/2026,waypoint,Trevelin,0,not_sleep,
1860,1860,1/26/2026 0:00,1/26/2026,waypoint,Trevelin,,1,1861,1/26/2026 0:02,1/26/2026,waypoint,Border Argentinia and Chile,0,not_sleep,
1861,1861,1/26/2026 0:02,1/26/2026,waypoint,Border Argentinia and Chile,,1,1862,1/26/2026 0:04,1/26/2026,waypoint,Other border,0,not_sleep,
1862,1862,1/26/2026 0:04,1/26/2026,waypoint,Other border,,1,1863,1/26/2026 0:05,1/26/2026,waypoint,Futaleufu,0,not_sleep,
1863,1863,1/26/2026 0:05,1/26/2026,waypoint,Futaleufu,,1,1864,1/26/2026 0:06,1/26/2026,waypoint,Laguna Lonconao,0,not_sleep,
1864,1864,1/26/2026 0:06,1/26/2026,waypoint,Laguna Lonconao,,1,1865,1/26/2026 0:07,1/26/2026,waypoint,Cruze to Palena,0,not_sleep,
1865,1865,1/26/2026 0:07,1/26/2026,waypoint,Cruze to Palena,,1,1866,1/26/2026 0:08,1/26/2026,sleep,Villa Santa Lucia,0,not_sleep,
1866,1866,1/26/2026 0:08,1/26/2026,sleep,Villa Santa Lucia,campingPaid,1,1876,1/27/2026 0:00,1/27/2026,waypoint,Carretera Austral,1,match,
1867,1876,1/27/2026 0:00,1/27/2026,waypoint,Carretera Austral,,1,1867,1/27/2026 0:01,1/27/2026,waypoint,Coyhaique,0,not_sleep,
1868,1867,1/27/2026 0:01,1/27/2026,waypoint,Coyhaique,,1,1868,1/27/2026 0:02,1/27/2026,waypoint,Coyhaique Salida,0,not_sleep,
1869,1868,1/27/2026 0:02,1/27/2026,waypoint,Coyhaique Salida,,1,1869,1/27/2026 0:04,1/27/2026,sleep,Villa Cerro Castillo,0,not_sleep,
1870,1869,1/27/2026 0:04,1/27/2026,sleep,Villa Cerro Castillo,campingPaid,1,1870,1/28/2026 0:00,1/28/2026,sleep,Cerro Castillo National Park,1,match,
1871,1870,1/28/2026 0:00,1/28/2026,sleep,Cerro Castillo National Park,camping,1,1871,1/29/2026 0:00,1/29/2026,sleep,Villa Cerro Castillo,1,match,
1872,1871,1/29/2026 0:00,1/29/2026,sleep,Villa Cerro Castillo,campingPaid,1,1872,1/30/2026 0:00,1/30/2026,sleep,Wild camping spot,1,match,
1873,1872,1/30/2026 0:00,1/30/2026,sleep,Wild camping spot,camping,1,1873,1/31/2026 0:00,1/31/2026,waypoint,Villa Cerro Castillo,1,match,
1874,1873,1/31/2026 0:00,1/31/2026,waypoint,Villa Cerro Castillo,,1,1874,1/31/2026 0:01,1/31/2026,waypoint,Puerto Ibanez,0,not_sleep,
1875,1874,1/31/2026 0:01,1/31/2026,waypoint,Puerto Ibanez,,1,1875,1/31/2026 0:03,1/31/2026,sleep,Beach Puerto Ibanez,0,not_sleep,
1876,1875,1/31/2026 0:03,1/31/2026,sleep,Beach Puerto Ibanez,camping,1,1877,2/1/2026 0:00,2/1/2026,waypoint,Puerto Ibanez,1,match,
1877,1877,2/1/2026 0:00,2/1/2026,waypoint,Puerto Ibanez,,1,1878,2/1/2026 0:01,2/1/2026,waypoint,Puerto Chile Chico,0,not_sleep,
1878,1878,2/1/2026 0:01,2/1/2026,waypoint,Puerto Chile Chico,,1,1879,2/1/2026 0:02,2/1/2026,sleep,Camping Chile Chico,0,not_sleep,
