"leg_id","timestamp_utc","from_key","to_key","from_name","to_name","transport","route_source","route_confidence"
"1726","2025-12-06 23:07:00","1765062360000","1765062420000","Penco","San Pedro, house of Lucianos family","bus","arcgis","existing"
"1727","2025-12-06 23:06:00","1765062180000","1765062360000","Chillan","Penco","car","arcgis","existing"
"1728","2025-12-12 23:01:00","1765580400000","1765580460000","Lirquen","Playa Punta Parra","foot","arcgis","existing"
"1729","2025-12-18 23:00:00","1766012760000","1766098800000","Pucon. playa grande","Pucon","foot","arcgis","existing"
"1730","2025-12-13 23:00:00","1765580460000","1765666800000","Playa Punta Parra","Tome","foot","arcgis","existing"
"1731","2025-12-15 23:04:00","1765839780000","1765839840000","Los Angeles","Los Angeles","foot","arcgis","existing"
"1732","2025-12-21 23:07:00","1766358240000","1766358420000","Melipeuco","Melipeuco","foot","arcgis","existing"
"1733","2025-12-20 23:00:00","1766099220000","1766271600000","Hostal la casa, Temuco","Temuco, salida","bus","arcgis","existing"
"1734","2025-12-18 23:03:00","1766098860000","1766098980000","Villarica","Villarica, hospital","foot","arcgis","existing"
"1735","2025-12-20 23:07:00","1766271960000","1766272020000","Melipeuco","Cascada Truful Truful","car","arcgis","existing"
"1736","2025-12-16 23:00:00","1765840140000","1765926000000","Villarica","Villarica, salida","foot","arcgis","existing"
"1737","2025-12-18 23:07:00","1766099100000","1766099220000","Temuco","Hostal la casa, Temuco","foot","arcgis","existing"
"1738","2025-12-17 23:00:00","1765926120000","1766012400000","Caburgua","Playa Negra","car","arcgis","existing"
"1739","2025-12-15 23:03:00","1765839720000","1765839780000","Salto la Laja","Los Angeles","car","arcgis","existing"
"1740","2025-12-17 23:06:00","1766012700000","1766012760000","Pucon","Pucon. playa grande","foot","arcgis","existing"
"1741","2025-12-15 23:09:00","1765840080000","1765840140000","Villarica","Villarica","foot","arcgis","existing"
"1742","2025-12-20 23:01:00","1766271600000","1766271660000","Temuco, salida","Poluco","car","arcgis","existing"
"1743","2025-12-15 23:02:00","1765839660000","1765839720000","Yumbel","Salto la Laja","car","arcgis","existing"
"1744","2025-12-15 23:07:00","1765839960000","1765840020000","Mulchen","La Esperanza","truck","arcgis","existing"
"1745","2025-12-20 23:02:00","1766271660000","1766271720000","Poluco","Cunco","car","arcgis","existing"
"1746","2025-12-15 23:05:00","1765839840000","1765839900000","Los Angeles","Los Angeles","car","arcgis","existing"
"1747","2025-12-20 23:05:00","1766271720000","1766271900000","Cunco","Melipeuco","car","arcgis","existing"
"1748","2025-12-20 23:08:00","1766272020000","1766272080000","Cascada Truful Truful","Laguna Verde","car","arcgis","existing"
"1749","2025-12-21 23:03:00","1766358060000","1766358180000","Conguillio","Conguillio","car","arcgis","existing"
"1750","2025-12-16 23:01:00","1765926000000","1765926060000","Villarica, salida","Pucon","car","arcgis","existing"
"1751","2025-12-17 23:03:00","1766012400000","1766012580000","Playa Negra","Caburgua","car","arcgis","existing"
"1752","2025-12-21 23:04:00","1766358180000","1766358240000","Conguillio","Melipeuco","car","arcgis","existing"
"1753","2025-12-21 23:00:00","1766272080000","1766358000000","Laguna Verde","Laguna Arcoiris","car","arcgis","existing"
"1754","2025-12-21 23:01:00","1766358000000","1766358060000","Laguna Arcoiris","Conguillio","car","arcgis","existing"
"1755","2025-12-17 23:05:00","1766012640000","1766012700000","Pucon airport","Pucon","car","arcgis","existing"
"1756","2025-12-16 23:02:00","1765926060000","1765926120000","Pucon","Caburgua","bus","arcgis","existing"
"1757","2025-12-20 23:06:00","1766271900000","1766271960000","Melipeuco","Melipeuco","car","arcgis","existing"
"1758","2025-12-18 23:01:00","1766098800000","1766098860000","Pucon","Villarica","car","arcgis","existing"
"1759","2025-12-17 23:04:00","1766012580000","1766012640000","Caburgua","Pucon airport","car","arcgis","existing"
"1760","2025-12-18 23:05:00","1766098980000","1766099100000","Villarica, hospital","Temuco","car","arcgis","existing"
"1761","2025-12-15 23:00:00","1765666860000","1765839600000","San Pedro, house of Lucianos family","Concepcion, outskirts","bus","arcgis","existing"
"1762","2025-12-12 23:00:00","1765062420000","1765580400000","San Pedro, house of Lucianos family","Lirquen","bus","arcgis","existing"
"1763","2025-12-15 23:01:00","1765839600000","1765839660000","Concepcion, outskirts","Yumbel","car","arcgis","existing"
"1764","2025-12-15 23:06:00","1765839900000","1765839960000","Los Angeles","Mulchen","car","arcgis","existing"
"1765","2025-12-13 23:01:00","1765666800000","1765666860000","Tome","San Pedro, house of Lucianos family","bus","arcgis","existing"
"1766","2025-12-15 23:08:00","1765840020000","1765840080000","La Esperanza","Villarica","car","arcgis","existing"
"1767","2025-12-23 23:06:00","1766531040000","1766531160000","Temuco","Hostal la casa, Temuco","foot","arcgis","existing"
"1768","2025-12-25 23:01:00","1766703600000","1766703660000","Pucon","Pucon Playa Grande","foot","arcgis","existing"
"1769","2025-12-24 23:09:00","1766617680000","1766617740000","Villarica","Villarica Playa Blanca","foot","arcgis","existing"
"1770","2025-12-24 23:04:00","1766617380000","1766617440000","Cascada truful truful","Outside Melipeuco","foot","arcgis","existing"
"1771","2025-12-23 23:03:00","1766530860000","1766530980000","Melipeuco","Cunco","car","arcgis","existing"
"1772","2025-12-24 23:06:00","1766617440000","1766617560000","Outside Melipeuco","Melipeuco","car","arcgis","existing"
"1773","2025-12-24 23:02:00","1766617200000","1766617320000","Cunco","Before Melipeuco","car","arcgis","existing"
"1774","2025-12-25 23:00:00","1766617740000","1766703600000","Villarica Playa Blanca","Pucon","bus","arcgis","existing"
"1775","2025-12-24 23:08:00","1766617560000","1766617680000","Melipeuco","Villarica","car","arcgis","existing"
"1776","2025-12-24 23:00:00","1766531160000","1766617200000","Hostal la casa, Temuco","Cunco","bus","arcgis","existing"
"1777","2025-12-23 23:04:00","1766530980000","1766531040000","Cunco","Temuco","car","arcgis","existing"
"1778","2025-12-24 23:03:00","1766617320000","1766617380000","Before Melipeuco","Cascada truful truful","car","arcgis","existing"
"1779","2025-12-23 23:00:00","1766444520000","1766530800000","Waterfall Canelo","Path to canelo waterfall","foot","arcgis","existing"
"1780","2025-12-22 23:00:00","1766358420000","1766444400000","Melipeuco","Melipeuco","foot","arcgis","existing"
"1781","2025-12-22 23:02:00","1766444460000","1766444520000","Path to Canelo waterfall","Waterfall Canelo","foot","arcgis","existing"
"1782","2025-12-23 23:01:00","1766530800000","1766530860000","Path to canelo waterfall","Melipeuco","car","arcgis","existing"
"1783","2025-12-22 23:01:00","1766444400000","1766444460000","Melipeuco","Path to Canelo waterfall","car","arcgis","existing"
"1784","2025-12-26 23:00:00","1766703660000","1766790000000","Pucon Playa Grande","Pucon","foot","arcgis","existing"
"1785","2025-12-30 23:04:00","1767135780000","1767135840000","Pucon","Camping las Rosas","foot","arcgis","existing"
"1786","2026-01-01 23:00:00","1767222240000","1767308400000","Puerto Varas Beach","Puerto Varas","foot","arcgis","existing"
"1787","2025-12-31 23:04:00","1767222120000","1767222240000","Puerto Varas","Puerto Varas Beach","foot","arcgis","existing"
"1788","2026-01-01 23:06:00","1767308700000","1767308760000","Camping Rio Petrohue","Camping Rio Petrohue","foot","arcgis","existing"
"1789","2026-01-02 23:04:00","1767394920000","1767395040000","Way to La Junta","Camping Los Manzanos","foot","arcgis","existing"
"1790","2026-01-05 23:00:00","1767395040000","1767654000000","Camping Los Manzanos","Way to La Junta","foot","arcgis","existing"
"1791","2025-12-26 23:03:00","1766790060000","1766790180000","Caburgua, Playa Blanca","Playa Blanca","foot","arcgis","existing"
"1792","2025-12-31 23:00:00","1767135840000","1767222000000","Camping las Rosas","Pucon","foot","arcgis","existing"
"1793","2025-12-30 23:01:00","1767135600000","1767135660000","Crossing to Cani","Entrance to Cani","car","arcgis","existing"
"1794","2026-01-05 23:06:00","1767654180000","1767654360000","Close to Cochamo","Cochamo","car","arcgis","existing"
"1795","2026-01-02 23:02:00","1767394800000","1767394920000","Cochamo","Way to La Junta","car","arcgis","existing"
"1796","2026-01-01 23:03:00","1767308400000","1767308580000","Puerto Varas","Puerto Varas outskirts","car","arcgis","existing"
"1797","2025-12-30 23:00:00","1766790180000","1767135600000","Playa Blanca","Crossing to Cani","bus","arcgis","existing"
"1798","2025-12-30 23:03:00","1767135660000","1767135780000","Entrance to Cani","Pucon","car","arcgis","existing"
"1799","2026-01-05 23:07:00","1767654360000","1767654420000","Cochamo","Camping Rio Petrohue","car","arcgis","existing"
"1800","2026-01-02 23:00:00","1767308760000","1767394800000","Camping Rio Petrohue","Cochamo","car","arcgis","existing"
"1801","2025-12-26 23:01:00","1766790000000","1766790060000","Pucon","Caburgua, Playa Blanca","bus","arcgis","existing"
"1802","2026-01-05 23:03:00","1767654000000","1767654180000","Way to La Junta","Close to Cochamo","car","arcgis","existing"
"1803","2026-01-01 23:05:00","1767308580000","1767308700000","Puerto Varas outskirts","Camping Rio Petrohue","car","arcgis","existing"
"1804","2025-12-31 23:02:00","1767222000000","1767222120000","Pucon","Puerto Varas","bus","arcgis","existing"
"1805","2026-01-07 23:06:00","1767827100000","1767827160000","Puyehue, Entre Lagos","Entre Lagos","foot","arcgis","existing"
"1806","2026-01-06 23:04:00","1767740520000","1767740640000","Rio Puelo","Camping Patagonia","foot","arcgis","existing"
"1807","2026-01-08 23:00:00","1767827160000","1767913200000","Entre Lagos","Puyehue","foot","arcgis","existing"
"1808","2026-01-07 23:01:00","1767826800000","1767826860000","Puelche","La Arena","ferry","arcgis","existing"
"1809","2026-01-07 23:00:00","1767740640000","1767826800000","Camping Patagonia","Puelche","car","arcgis","existing"
"1810","2026-01-07 23:05:00","1767827040000","1767827100000","Osorno","Puyehue, Entre Lagos","bus","arcgis","existing"
"1811","2026-01-08 23:06:00","1767913380000","1767913560000","Bariloche","Camping Selva Negra","bus","arcgis","existing"
"1812","2026-01-06 23:02:00","1767740400000","1767740520000","Cochamo","Rio Puelo","car","arcgis","existing"
"1813","2026-01-08 23:01:00","1767913200000","1767913260000","Puyehue","Border Chile","truck","arcgis","existing"
"1814","2026-01-06 23:00:00","1767654420000","1767740400000","Camping Rio Petrohue","Cochamo","car","arcgis","existing"
"1815","2026-01-08 23:03:00","1767913260000","1767913380000","Border Chile","Bariloche","car","arcgis","existing"
"1816","2026-01-07 23:03:00","1767826860000","1767826980000","La Arena","Puerto Montt","car","arcgis","existing"
"1817","2026-01-07 23:04:00","1767826980000","1767827040000","Puerto Montt","Osorno","bus","arcgis","existing"
"1818","2026-01-12 23:03:00","1768258920000","1768258980000","Hike to Lopez","Refugio Lopez","foot","arcgis","existing"
"1819","2026-01-13 23:02:00","1768345260000","1768345320000","Colonia Suiza","Viewpoint","car","arcgis","existing"
"1820","2026-01-15 23:01:00","1768518000000","1768518060000","Piedra Parada","Pieda Parada, camping libre","foot","arcgis","existing"
"1821","2026-01-13 23:05:00","1768345440000","1768345500000","Bariloche","Beach Bariloche","bus","arcgis","existing"
"1822","2026-01-14 23:01:00","1768431600000","1768431660000","Bariloche","Bariloche outskirts","bus","arcgis","existing"
"1823","2026-01-14 23:08:00","1768432020000","1768432080000","Gualjaina","Gualjaina","foot","arcgis","existing"
"1824","2026-01-12 23:00:00","1767913560000","1768258800000","Camping Selva Negra","Bariloche outskirts","car","arcgis","existing"
"1825","2026-01-14 23:02:00","1768431660000","1768431720000","Bariloche outskirts","Ruta 40","car","arcgis","existing"
"1826","2026-01-14 23:07:00","1768431960000","1768432020000","Cruze Ruta 12","Gualjaina","car","arcgis","existing"
"1827","2026-01-13 23:00:00","1768258980000","1768345200000","Refugio Lopez","Hike to Lopez","foot","arcgis","existing"
"1828","2026-01-14 23:06:00","1768431900000","1768431960000","Epuyen","Cruze Ruta 12","car","arcgis","existing"
"1829","2026-01-13 23:04:00","1768345320000","1768345440000","Viewpoint","Bariloche","car","arcgis","existing"
"1830","2026-01-14 23:00:00","1768345500000","1768431600000","Beach Bariloche","Bariloche","car","arcgis","existing"
"1831","2026-01-15 23:00:00","1768432080000","1768518000000","Gualjaina","Piedra Parada","taxi","arcgis","existing"
"1832","2026-01-12 23:01:00","1768258800000","1768258860000","Bariloche outskirts","Playa sin viento","car","arcgis","existing"
"1833","2026-01-14 23:04:00","1768431780000","1768431840000","El Bolson","El Hoyo","car","arcgis","existing"
"1834","2026-01-14 23:05:00","1768431840000","1768431900000","El Hoyo","Epuyen","car","arcgis","existing"
"1835","2026-01-12 23:02:00","1768258860000","1768258920000","Playa sin viento","Hike to Lopez","car","arcgis","existing"
"1836","2026-01-13 23:01:00","1768345200000","1768345260000","Hike to Lopez","Colonia Suiza","car","arcgis","existing"
"1837","2026-01-14 23:03:00","1768431720000","1768431780000","Ruta 40","El Bolson","car","arcgis","existing"
"1838","2026-01-24 23:02:00","1769295660000","1769295720000","Esquel","Abandoned Camping","foot","arcgis","existing"
"1839","2026-01-30 23:03:00","1769814060000","1769814180000","Puerto Ibanez","Beach Puerto Ibanez","foot","arcgis","existing"
"1840","2026-01-26 23:02:00","1769468400000","1769468520000","Coyhaique","Coyhaique Salida","foot","arcgis","existing"
"1841","2026-01-30 23:00:00","1769727600000","1769814000000","Wild camping spot","Villa Cerro Castillo","foot","arcgis","existing"
"1842","2026-01-25 23:00:00","1769295720000","1769382000000","Abandoned Camping","Trevelin","car","arcgis","existing"
"1843","2026-01-27 23:00:00","1769468640000","1769554800000","Villa Cerro Castillo","Cerro Castillo National Park","foot","arcgis","existing"
"1844","2026-01-25 23:04:00","1769382120000","1769382240000","Border Argentinia and Chile","Other border","foot","arcgis","existing"
"1845","2026-01-25 23:07:00","1769382360000","1769382420000","Laguna Lonconao","Cruze to Palena","car","arcgis","existing"
"1846","2026-01-25 23:02:00","1769382000000","1769382120000","Trevelin","Border Argentinia and Chile","car","arcgis","existing"
"1847","2026-01-28 23:00:00","1769554800000","1769641200000","Cerro Castillo National Park","Villa Cerro Castillo","foot","arcgis","existing"
"1848","2026-01-25 23:05:00","1769382240000","1769382300000","Other border","Futaleufu","car","arcgis","existing"
"1849","2026-01-25 23:06:00","1769382300000","1769382360000","Futaleufu","Laguna Lonconao","car","arcgis","existing"
"1850","2026-01-25 23:08:00","1769382420000","1769382480000","Cruze to Palena","Villa Santa Lucia","car","arcgis","existing"
"1851","2026-01-29 23:00:00","1769641200000","1769727600000","Villa Cerro Castillo","Wild camping spot","car","arcgis","existing"
"1852","2026-01-24 23:00:00","1768518060000","1769295600000","Pieda Parada, camping libre","Middle of nowhere","car","arcgis","existing"
"1853","2026-01-30 23:01:00","1769814000000","1769814060000","Villa Cerro Castillo","Puerto Ibanez","car","arcgis","existing"
"1854","2026-01-24 23:01:00","1769295600000","1769295660000","Middle of nowhere","Esquel","car","arcgis","existing"
"1855","2026-01-26 23:04:00","1769468520000","1769468640000","Coyhaique Salida","Villa Cerro Castillo","car","arcgis","existing"
"1856","2026-01-26 23:02:00","1769468460000","1769468520000","Coyhaique","Coyhaique Salida","foot","arcgis","existing"
"1857","2026-01-26 23:00:00","1769382480000","1769468400000","Villa Santa Lucia","Carretera Austral","bus","arcgis","existing"
"1858","2026-01-26 23:01:00","1769468400000","1769468460000","Carretera Austral","Coyhaique","bus","arcgis","existing"
"1859","2026-01-31 23:01:00","1769900400000","1769900460000","Puerto Ibanez","Puerto Chile Chico","ferry","arcgis","existing"
"1860","2026-01-31 23:00:00","1769814180000","1769900400000","Beach Puerto Ibanez","Puerto Ibanez","foot","arcgis","existing"
"1861","2026-01-31 23:02:00","1769900460000","1769900520000","Puerto Chile Chico","Camping Chile Chico","foot","arcgis","existing"
"1862","2026-02-02 23:02:00","1770073260000","1770073320000","Puerto Ibanez","Beach Puerto Ibanez","foot","arcgis","existing"
"1863","2026-02-02 23:01:00","1770073200000","1770073260000","Puerto Chile Chico","Puerto Ibanez","ferry","arcgis","existing"
"1864","2026-02-02 23:00:00","1769986920000","1770073200000","Camping Chile Chico","Puerto Chile Chico","foot","arcgis","existing"
"1865","2026-02-03 23:01:00","1770159600000","1770159660000","Cruze to Balmaceda","Balmaceda","car","arcgis","existing"
"1866","2026-02-01 23:02:00","1769986800000","1769986920000","Middle of nowhere","Camping Chile Chico","car","arcgis","existing"
"1867","2026-02-03 23:04:00","1770159660000","1770159840000","Balmaceda","Cerro Castillo River","rentalCar","arcgis","existing"
"1868","2026-02-05 23:00:00","1770246000000","1770332400000","Lago General Carrera","Puerto Bertrand","rentalCar","arcgis","existing"
"1869","2026-02-03 23:00:00","1770073320000","1770159600000","Beach Puerto Ibanez","Cruze to Balmaceda","bus","arcgis","existing"
"1870","2026-02-06 23:00:00","1770332400000","1770418800000","Puerto Bertrand","Laguna Esmeralda","rentalCar","arcgis","existing"
"1871","2026-02-01 23:00:00","1769900520000","1769986800000","Camping Chile Chico","Middle of nowhere","car","arcgis","existing"
"1872","2026-02-04 23:00:00","1770159840000","1770246000000","Cerro Castillo River","Lago General Carrera","rentalCar","arcgis","existing"
"1873","2026-02-11 23:05:00","1770850980000","1770851100000","La Junta","La Junta","foot","arcgis","existing"
"1874","2026-02-11 23:07:00","1770851160000","1770851220000","Villa Santa Lucia","Villa Santa Lucia","foot","arcgis","existing"
"1875","2026-02-10 23:05:00","1770764640000","1770764700000","Villa Amengual","Villa Amengual","foot","arcgis","existing"
"1876","2026-02-12 23:01:00","1770937200000","1770937260000","Chaiten","Chaiten Puerto","foot","arcgis","existing"
"1877","2026-02-11 23:01:00","1770850800000","1770850860000","Cruze to Puerto Cicnes","Cascada el condor","foot","arcgis","existing"
"1878","2026-02-11 23:09:00","1770851280000","1770851340000","Lago Yuelche","Lago Yuelche","foot","arcgis","existing"
"1879","2026-02-10 23:02:00","1770764460000","1770764520000","Coyhaique","Coyhaique salida","foot","arcgis","existing"
"1880","2026-02-12 23:04:00","1770937320000","1770937440000","Caleta Gonzalo","Picholco","ferry","arcgis","existing"
"1881","2026-02-11 23:00:00","1770764700000","1770850800000","Villa Amengual","Cruze to Puerto Cicnes","car","arcgis","existing"
"1882","2026-02-10 23:01:00","1770764400000","1770764460000","Balmaceda","Coyhaique","car","arcgis","existing"
"1883","2026-02-11 23:03:00","1770850860000","1770850980000","Cascada el condor","La Junta","car","arcgis","existing"
"1884","2026-02-12 23:00:00","1770851340000","1770937200000","Lago Yuelche","Chaiten","car","arcgis","existing"
"1885","2026-02-12 23:02:00","1770937260000","1770937320000","Chaiten Puerto","Caleta Gonzalo","car","arcgis","existing"
"1886","2026-02-07 23:01:00","1770505200000","1770505260000","Caleta Tortel","Parque Nacional Patagonia","rentalCar","arcgis","existing"
"1887","2026-02-08 23:00:00","1770505260000","1770591600000","Parque Nacional Patagonia","Puerto Bertrand","rentalCar","arcgis","existing"
"1888","2026-02-10 23:00:00","1770678000000","1770764400000","Camping El Blanco","Balmaceda","rentalCar","arcgis","existing"
"1889","2026-02-11 23:08:00","1770851220000","1770851280000","Villa Santa Lucia","Lago Yuelche","car","arcgis","existing"
"1890","2026-02-11 23:06:00","1770851100000","1770851160000","La Junta","Villa Santa Lucia","truck","arcgis","existing"
"1891","2026-02-10 23:04:00","1770764520000","1770764640000","Coyhaique salida","Villa Amengual","car","arcgis","existing"
"1892","2026-02-07 23:00:00","1770418800000","1770505200000","Laguna Esmeralda","Caleta Tortel","rentalCar","arcgis","existing"
"1893","2026-02-09 23:00:00","1770591600000","1770678000000","Puerto Bertrand","Camping El Blanco","rentalCar","arcgis","existing"
"1894","2026-02-13 09:20:00","1770974340000","1770974400000","Contao","Contao","foot","arcgis","existing"
"1895","2026-02-13 09:19:00","1770937440000","1770974340000","Picholco","Contao","car","arcgis","existing"
"1896","2026-02-14 09:05:00","1771059780000","1771059900000","Puerto Montt","Renting a room","foot","arcgis","existing"
"1897","2026-02-14 09:00:00","1770974400000","1771059600000","Contao","Contao","foot","arcgis","existing"
"1898","2026-02-14 09:02:00","1771059660000","1771059720000","Puelche","La Arena","ferry","arcgis","existing"
"1899","2026-02-14 09:01:00","1771059600000","1771059660000","Contao","Puelche","car","arcgis","existing"
"1900","2026-02-14 09:03:00","1771059720000","1771059780000","La Arena","Puerto Montt","car","arcgis","existing"
"1901","2026-02-14 23:03:00","1771110060000","1771110180000","Pargua","Chacao","ferry","arcgis","existing"
"1902","2026-02-14 23:04:00","1771110180000","1771110240000","Chacao","Linao","car","arcgis","existing"
"1903","2026-02-14 23:01:00","1771110000000","1771110060000","Gasolinera Puerto Montt","Pargua","car","arcgis","existing"
"1904","2026-02-14 23:05:00","1771110240000","1771110300000","Linao","Playa Huelden","car","arcgis","existing"
"1905","2026-02-14 23:00:00","1771059900000","1771110000000","Renting a room","Gasolinera Puerto Montt","bus","arcgis","existing"
"1906","2026-02-14 23:06:00","1771110300000","1771110360000","Playa Huelden","Random beach","foot","arcgis","existing"
"1907","2026-02-15 23:00:00","1771110360000","1771196400000","Random beach","Playa Huelden","foot","arcgis","existing"
"1908","2026-02-16 23:01:00","1771282800000","1771282860000","Dalcahue","Isla Quinchao","ferry","arcgis","existing"
"1911","2026-02-18 23:05:00","1771455780000","1771455900000","Castro","Outside of Castro","foot","arcgis","existing"
"1912","2026-02-16 23:04:00","1771282980000","1771283040000","Curaco de Velez","Anchao","car","arcgis","existing"
"1913","2026-02-18 23:06:00","1771455900000","1771455960000","Outside of Castro","Chonchi","car","arcgis","existing"
"1914","2026-02-16 23:00:00","1771196460000","1771282800000","Mocopulli","Dalcahue","bus","arcgis","existing"
"1915","2026-02-16 23:03:00","1771282860000","1771282980000","Isla Quinchao","Curaco de Velez","car","arcgis","existing"
"1916","2026-02-16 23:05:00","1771283040000","1771283100000","Anchao","Mirador ","car","arcgis","existing"
"1917","2026-02-18 23:03:00","1771455660000","1771455780000","Anchao","Castro","bus","arcgis","existing"
"1918","2026-02-15 23:01:00","1771196400000","1771196460000","Playa Huelden","Mocopulli","car","arcgis","existing"
"1919","2026-02-18 23:08:00","1771456020000","1771456080000","Huillinco","Playa Huillinco","foot","arcgis","existing"
"1920","2026-02-18 23:07:00","1771455960000","1771456020000","Chonchi","Huillinco","car","arcgis","existing"
"1921","2026-02-17 23:04:00","1771369200000","1771369440000","Quinchao","South of Quinchao","car","arcgis","existing"
"1922","2026-02-18 23:01:00","1771455600000","1771455660000","South of Quinchao","Anchao","car","arcgis","existing"
"1923","2026-02-17 23:00:00","1771283100000","1771369200000","Mirador ","Quinchao","car","arcgis","existing"
"1924","2026-02-19 23:00:00","1771456080000","1771542000000","Playa Huillinco","Huillinco","foot","arcgis","existing"
"1925","2026-02-19 23:08:00","1771542360000","1771542480000","On the way to Cole Cole","Playa Cole Cole","foot","arcgis","existing"
"1926","2026-02-20 23:02:00","1771628460000","1771628520000","Cucao","Cucao","foot","arcgis","existing"
"1927","2026-02-19 23:04:00","1771542180000","1771542240000","Playa Cucao","On the way to Cole Cole","foot","arcgis","existing"
"1928","2026-02-20 23:00:00","1771542480000","1771628400000","Playa Cole Cole","On the way to Cole Cole","foot","arcgis","existing"
"1929","2026-02-20 23:05:00","1771628640000","1771628700000","Casone Huillinco","Huillinco","foot","arcgis","existing"
"1930","2026-02-19 23:06:00","1771542240000","1771542360000","On the way to Cole Cole","On the way to Cole Cole","car","arcgis","existing"
"1931","2026-02-20 23:06:00","1771628700000","1771628760000","Huillinco","Casona Huillinco","car","arcgis","existing"
"1932","2026-02-19 23:03:00","1771542060000","1771542180000","Cucao","Playa Cucao","car","arcgis","existing"
"1933","2026-02-19 23:01:00","1771542000000","1771542060000","Huillinco","Cucao","car","arcgis","existing"
"1934","2026-02-20 23:04:00","1771628520000","1771628640000","Cucao","Casone Huillinco","car","arcgis","existing"
"1935","2026-02-20 23:01:00","1771628400000","1771628460000","On the way to Cole Cole","Cucao","car","arcgis","existing"
"1936","2026-02-20 23:09:00","1771628760000","1771628940000","Casona Huillinco","Casona Huillinco Festival","foot","arcgis","existing"
"1937","2026-02-22 23:04:00","1771801260000","1771801440000","Somewhere","Somewhere","foot","arcgis","existing"
"1938","2026-02-21 23:05:00","1771715040000","1771715100000","Castro","Castro Gasolinera","foot","arcgis","existing"
"1939","2026-02-22 23:00:00","1771715340000","1771801200000","Playa Ahui","Somewhere","foot","arcgis","existing"
"1940","2026-02-21 23:09:00","1771715220000","1771715340000","Playa Ahui","Playa Ahui","foot","arcgis","existing"
"1941","2026-02-22 23:11:00","1771801800000","1771801860000","Playa Ancud","Playa Ancud","foot","arcgis","existing"
"1942","2026-02-22 23:05:00","1771801440000","1771801500000","Somewhere","Chiloe Silvester","car","arcgis","existing"
"1943","2026-02-22 23:10:00","1771801740000","1771801800000","Ancud","Playa Ancud","car","arcgis","existing"
"1944","2026-02-22 23:09:00","1771801680000","1771801740000","Cruze","Ancud","car","arcgis","existing"
"1945","2026-02-21 23:04:00","1771714860000","1771715040000","Chonchi","Castro","car","arcgis","existing"
"1946","2026-02-22 23:06:00","1771801500000","1771801560000","Chiloe Silvester","Carretera","car","arcgis","existing"
"1947","2026-02-21 23:01:00","1771714800000","1771714860000","Huillinco","Chonchi","car","arcgis","existing"
"1948","2026-02-23 23:03:00","1771887660000","1771887780000","Ferry","Pargua","car","arcgis","existing"
"1949","2026-02-21 23:00:00","1771628940000","1771714800000","Casona Huillinco Festival","Huillinco","car","arcgis","existing"
"1950","2026-02-22 23:08:00","1771801560000","1771801680000","Carretera","Cruze","bus","arcgis","existing"
"1951","2026-02-22 23:01:00","1771801200000","1771801260000","Somewhere","Somewhere","car","arcgis","existing"
"1952","2026-02-23 23:04:00","1771887780000","1771887840000","Pargua","Camping Ceiba","truck","arcgis","existing"
"1953","2026-02-21 23:07:00","1771715100000","1771715220000","Castro Gasolinera","Playa Ahui","car","arcgis","existing"
"1954","2026-02-23 23:01:00","1771887600000","1771887660000","Chacao","Ferry","ferry","arcgis","existing"
"1955","2026-02-23 23:00:00","1771801860000","1771887600000","Playa Ancud","Chacao","car","arcgis","existing"
"1956","2026-02-24 23:00:00","1771887840000","1771974000000","Camping Ceiba","Home Benjamin","car","arcgis","existing"
"1957","2026-03-05 23:04:00","1772751780000","1772751840000","La Arena","Puelche","ferry","arcgis","existing"
"1958","2026-03-07 23:03:00","1772924460000","1772924580000","Entrance Quelulat","Delfin Spot","foot","arcgis","existing"
"1959","2026-03-13 23:05:00","1773442980000","1773443100000","Ferry Magellan Street","Ferry Street Magellan","ferry","arcgis","existing"
"1960","2026-03-05 23:07:00","1772751900000","1772752020000","Hornopiren","Leptepu","ferry","arcgis","existing"
"1961","2026-03-07 23:00:00","1772838240000","1772924400000","La Junta","La Junta","foot","arcgis","existing"
"1962","2026-03-13 23:07:00","1773443160000","1773443220000","Ushuaia","Home of Martin","foot","arcgis","existing"
"1963","2026-03-10 23:01:00","1773183600000","1773183660000","Puerto Ibanez Ferry","Chile Chico","ferry","arcgis","existing"
"1964","2026-03-07 23:06:00","1772924700000","1772924760000","Coyhaique","Mirador Rio Simpson","foot","arcgis","existing"
"1965","2026-03-10 23:02:00","1773183660000","1773183720000","Chile Chico","Chile Chico Salida","foot","arcgis","existing"
"1966","2026-03-05 23:09:00","1772752080000","1772752140000","Fjordo Largo","Caleta Gonzalo","ferry","arcgis","existing"
"1967","2026-03-12 23:02:00","1773356400000","1773356520000","Gobernador, Gregores","Rio Coig","car","arcgis","existing"
"1968","2026-03-06 23:00:00","1772752200000","1772838000000","Mirador Lago Rio Negro","Chaiten","car","arcgis","existing"
"1969","2026-03-06 23:02:00","1772838000000","1772838120000","Chaiten","El Amarillo","car","arcgis","existing"
"1970","2026-03-02 23:00:00","1771974000000","1772492400000","Home Benjamin","Home Gabito <3","car","arcgis","existing"
"1971","2026-03-13 23:03:00","1773442860000","1773442980000","Rio Gallego","Ferry Magellan Street","car","arcgis","existing"
"1972","2026-03-05 23:08:00","1772752020000","1772752080000","Leptepu","Fjordo Largo","car","arcgis","existing"
